publisher,title,url,published_at,raw_source
Biztoc.com,"Japan’s Kono Says BOJ Needs to Hike Rate to Fix Yen, Inflation",https://biztoc.com/x/ef6d4c1441a2361e,2025-09-09T01:58:37Z,newsapi
Biztoc.com,John Thune To Steamroll Chuck Schumer’s Blockade Of Trump Nominees Through ‘Nuclear Option’,https://biztoc.com/x/38d7422ad7d2a1c1,2025-09-09T01:58:32Z,newsapi
Biztoc.com,"ANZ CEO Pledges to Put ‘House in Order’ as 3,500 Jobs to Be Cut",https://biztoc.com/x/8b59da0b7364aa79,2025-09-09T01:58:30Z,newsapi
Biztoc.com,Dollar falls hits 7-week low as jobs gloom heightens Fed cut chances,https://biztoc.com/x/d3d37f3ec46768e4,2025-09-09T01:58:20Z,newsapi
Surfer.com,‘Hardest Moment of My Life’: Shark Attack Victim’s Brother,https://www.surfer.com/news/mercury-psillakis-shark-attack-death-tribute,2025-09-09T01:58:18Z,newsapi
Antaranews.com,Honoring teachers in Indonesia,https://en.antaranews.com/news/378789/honoring-teachers-in-indonesia,2025-09-09T01:57:17Z,newsapi
Yahoo Entertainment,Steelers sign blazing-fast free agent WR,https://sports.yahoo.com/article/steelers-sign-blazing-fast-free-015604307.html,2025-09-09T01:56:04Z,newsapi
RT,White House dismisses Trump ‘birthday card’ to Epstein as bulls**t,https://www.rt.com/news/624312-trump-epstein-birthday-card/,2025-09-09T01:55:09Z,newsapi
The Hockey News,4 Penguins Who Could Surprise In 2025-26,https://thehockeynews.com/nhl/pittsburgh-penguins/players/4-penguins-who-could-surprise-in-2025-26,2025-09-09T01:55:03Z,newsapi
Commonsensewithmoney.com,Sign up for Free! Sling Freestream!,https://www.commonsensewithmoney.com/sign-free-sling-freestream-2-56/,2025-09-09T01:54:49Z,newsapi
CBS News,9/8: CBS Evening News,https://www.cbsnews.com/video/090825-cbs-evening-news/,2025-09-09T01:54:26Z,newsapi
CBS News,9/8: CBS Evening News Plus,https://www.cbsnews.com/video/090825-cbs-evening-news-plus/,2025-09-09T01:54:15Z,newsapi
The Daily Caller,Even The Alleged Train Stabber’s Own Mother Didn’t Want Him On The Streets,https://dailycaller.com/2025/09/08/alleged-train-stabber-mother-decarlos-brown-jr-streets-courts-north-carolina/,2025-09-09T01:54:04Z,newsapi
Slashdot.org,"Oversight Committee Releases Records Provided by the Epstein Estate, Chairman Comer Provides Statement - House.gov",https://slashdot.org/firehose.pl?op=view&amp;id=179097158,2025-09-09T01:53:00Z,newsapi
Slashdot.org,Thune says Senate will change the rules to push through Trump’s blocked nominees - AP News,https://slashdot.org/firehose.pl?op=view&amp;id=179097154,2025-09-09T01:52:50Z,newsapi
Slashdot.org,"Rick Davies, singer and co-founder of Supertramp, has died - NPR",https://slashdot.org/firehose.pl?op=view&amp;id=179097150,2025-09-09T01:52:39Z,newsapi
Slashdot.org,John Harbaugh Explains Decision to Punt Before Josh Allen Made the Ravens Pay - Baltimore Ravens,https://slashdot.org/firehose.pl?op=view&amp;id=179097146,2025-09-09T01:52:29Z,newsapi
Slashdot.org,Bay Area sees COVID-19 wave and ‘tremendous confusion’ about vaccines - The Mercury News,https://slashdot.org/firehose.pl?op=view&amp;id=179097134,2025-09-09T01:52:08Z,newsapi
BBC News,Nepal lifts social media ban after 19 killed in protests,https://www.bbc.com/news/articles/cp98n1eg443o?xtor=AL-72-%5Bpartner%5D-%5Byahoo.north.america%5D-%5Bheadline%5D-%5Bnews%5D-%5Bbizdev%5D-%5Bisapi%5D,2025-09-09T01:51:16Z,newsapi
Cointelegraph,Lion Group doubles down on Hyperliquid as HYPE breaks a new high,https://cointelegraph.com/news/lion-group-buys-hype-token-sells-solana-sui,2025-09-09T01:50:21Z,newsapi
Economictimes.com,"Breaking News Live Updates: PM Modi to visit Himachal Pradesh, Punjab to review flood and landslide devastation",https://m.economictimes.com/news/newsblogs/breaking-india-world-news-live-updates-pm-modi-punjab-flood-himachal-landslide-weather-nepal-israel-gaza-russia-ukraine-us-trump/liveblog/123776313.cms,2025-09-09T01:49:16Z,newsapi
Ndtvprofit.com,"ANZ Layoffs: Banking Group Plans To Cut 3,500 Staff Over Next Year On CEO Revamp",https://www.ndtvprofit.com/business/anz-layoffs-banking-group-plans-to-cut-3500-staff-over-next-year-on-ceo-revamp,2025-09-09T01:48:45Z,newsapi
The Denver Post,Former executives get prison for nearly $2M defrauding of Arrow Electronics,https://www.denverpost.com/2025/09/08/arrow-electronics-executives-fraud-prison-sentence/,2025-09-09T01:47:32Z,newsapi
Biztoc.com,Murdoch family resolves messy succession battle with new family trust,https://biztoc.com/x/48ccded06b822881,2025-09-09T01:47:15Z,newsapi
College Football News,Oklahoma vs Temple Prediction: Sooners and John Mateer Must Avoid a Letdown,https://collegefootballnews.com/college-football/oklahoma-vs-temple-prediction-game-preview-2025,2025-09-09T01:46:50Z,newsapi
HuffPost,CNN Data Chief Flags How Trump Is 'Swimming With The Fishes' On These Key Issues,https://www.huffpost.com/entry/cnn-harry-enten-trump-polling-underwater-key-issues_n_68bf603be4b0839443d0cb0e,2025-09-09T01:46:40Z,newsapi
Ndtvprofit.com,Murdochs' Settlement Leaves Lachlan Atop Family Media Empire,https://www.ndtvprofit.com/business/murdochs-settlement-leaves-lachlan-atop-family-media-empire-2,2025-09-09T01:46:30Z,newsapi
The Hockey News,The Dadonov Case Part 2: Can The Senators Still Avoid Losing Their 2026 First Round Pick?,https://thehockeynews.com/nhl/ottawa-senators/latest-news/the-dadonov-case-part-2-can-the-senators-still-avoid-losing-their-2026-first-round-pick,2025-09-09T01:46:29Z,newsapi
Crikey,"Meanjin mumblings, Albo’s podcast parlay, and Trump masterfully pisses off absolutely everyone",http://www.crikey.com.au/2025/09/09/crikey-tips-meanjin-albanese-podcast-trump-fremantle-afl-finals/,2025-09-09T01:46:07Z,newsapi
Sky.com,Nepal lifts social media ban after deadly protests,https://news.sky.com/story/nepal-lifts-social-media-ban-after-deadly-protests-13427385,2025-09-09T01:46:00Z,newsapi
Yahoo Entertainment,Tesla raises eyebrows after major Cybertruck announcement in key market: 'Probably going to be just as niche',https://autos.yahoo.com/ev-and-future-tech/articles/tesla-raises-eyebrows-major-cybertruck-014500951.html,2025-09-09T01:45:00Z,newsapi
Eonline.com,"TikTokers Accidentally Take Flight to Tunis—Not ""to Nice"" in France",https://www.eonline.com/news/1422233/tiktokers-accidentally-fly-to-tunis-not-to-nice-france-on-accident?cmpid=sn-syndicate-aolfeed-us-,2025-09-09T01:44:31Z,newsapi
Freerepublic.com,"X: Plano, TX - White Woman Stalked by Middle Eastern Man Who Followed Her Home and Retreated When She Showed a Gun",https://freerepublic.com/focus/f-bloggers/4339268/posts,2025-09-09T01:43:29Z,newsapi
ABC News (AU),'Get on with it': Senator calls for urgent change at ANU,https://www.abc.net.au/news/2025-09-09/pocock-leadership-change-anu-now/105751586,2025-09-09T01:41:56Z,newsapi
ABC News (AU),Man shot by police responding to reported house fire,https://www.abc.net.au/news/2025-09-09/queensland-wynnum-fire-man-shot-by-police/105751940,2025-09-09T01:41:33Z,newsapi
Radaronline.com,EXCLUSIVE DETAILS: Scandal Rocks Set of 'Sherri' as Controversial Executive Producer and Shepherd's On-air Sidekick Jawn Murray Exits Talk Show — Leaving Her 'Crushed',https://radaronline.com/p/sherri-shepherd-executive-producer-jawn-murray-exits/,2025-09-09T01:40:43Z,newsapi
Paul Tan's Automotive News,"NKVE lane closures from Jalan Duta to Bkt Lanjan – ad gantry work, both directions, 11pm – 5am, Sept 10-11",https://paultan.org/2025/09/09/nkve-lane-closures-from-jalan-duta-to-bkt-lanjan-ad-gantry-work-both-directions-11pm-5am-sept-10-11/,2025-09-09T01:40:03Z,newsapi
GlobeNewswire,Suzano announces expiration and final results of cash tender offers,https://www.globenewswire.com/news-release/2025/09/09/3146548/0/en/Suzano-announces-expiration-and-final-results-of-cash-tender-offers.html,2025-09-09T01:40:00Z,newsapi
Israelnationalnews.com,Report: Qatar PM presses Hamas to accept US ceasefire-hostage deal,https://www.israelnationalnews.com/news/414612,2025-09-09T01:39:12Z,newsapi
Newsonjapan.com,"Nikkei Tops 44,000 Yen for First Time",https://newsonjapan.com/article/146807.php,2025-09-09T01:38:31Z,newsapi
Newsonjapan.com,Japan Forced to Cut Ultra-Long-Term Bonds,https://newsonjapan.com/article/146806.php,2025-09-09T01:38:31Z,newsapi
Decrypt,"US Lawmakers Seek Treasury Report on Feasibility, Security of Government-Held Bitcoin",https://decrypt.co/338569/us-lawmakers-treasury-report-feasibility-security-government-bitcoin,2025-09-09T01:37:52Z,newsapi
Sporting News,Top 25 Roundup: TSN No. 3 St. John Bosco's 21-14 win over TSN No. 4 St. Frances Academy is 2025's biggest win so far,https://www.sportingnews.com/us/us-high-school/football/news/sporting-news-top-25-national-week-4-results-upcoming-schedule/c79b446db04aeadfa0087bf4,2025-09-09T01:37:01Z,newsapi
Biztoc.com,China’s Top Maker of Folding Bikes Soars in Hong Kong Debut,https://biztoc.com/x/d4a2f9dc0c8f056d,2025-09-09T01:36:02Z,newsapi
Biztoc.com,"Asia Morning Briefing: Equities Rally on Rate-Cut Bets, Crypto Stays Cautious",https://biztoc.com/x/514e59175ab455fc,2025-09-09T01:36:00Z,newsapi
Sporting News,Shedeur Sanders hits rare NFL feat while on the bench,https://www.sportingnews.com/us/ncaa-football/colorado/news/shedeur-sanders-hits-rare-nfl-feat-while-bench/60102542d8528f22aa616bf5,2025-09-09T01:35:55Z,newsapi
Biztoc.com,Kevin O'Leary Once Called Going Into Business With Relatives A Terrible Idea: 'You Have To Be Able To Fire Your Mother',https://biztoc.com/x/899b2856504fa603,2025-09-09T01:35:50Z,newsapi
The Star Online,"Congress releases Epstein's 'birthday book,' including alleged Trump letter",https://www.thestar.com.my/news/world/2025/09/09/congress-releases-epstein039s-039birthday-book039-including-alleged-trump-letter,2025-09-09T01:35:00Z,newsapi
The Denver Post,Keeler: CSU Rams don’t lack talent. QB Brayden Fowler-Nicolosi lacks accountability,https://www.denverpost.com/2025/09/08/brayden-fowler-nicolosi-csu-rams-football-accountability/,2025-09-09T01:33:28Z,newsapi
Newsweek,Justice Barrett Weighs in on Trump Third-Term Talk,https://www.newsweek.com/amy-coney-barrett-reacts-trump-rumblings-third-term-2126712,2025-09-09T01:32:50Z,newsapi
