publisher,title,url,published_at,raw_source
Eonline.com,Why Austin Butler Slept Overnight on Caught Stealing Set,https://www.eonline.com/news/1421747/austin-butler-slept-on-caught-stealing-movie-set,2025-08-28T01:58:54Z,newsapi
Fox News,"Trump salutes Sgt. Michael Verardo, wounded Afghanistan veteran who inspired Independence Fund’s trackchairs",https://www.foxnews.com/us/trump-salutes-sgt-michael-verardo-wounded-afghanistan-veteran-inspired-independence-funds-trackchairs,2025-08-28T01:58:18Z,newsapi
Thepinknews.com,Rylan responds to backlash over immigration comments made on This Morning,https://www.thepinknews.com/2025/08/28/rylan-this-morning-immigration-backlash/,2025-08-28T01:57:33Z,newsapi
The Times of India,Gold holds ground as investors await US data for more Fed cues,https://economictimes.indiatimes.com/markets/commodities/news/gold-holds-ground-as-investors-await-us-data-for-more-fed-cues/articleshow/123554000.cms,2025-08-28T01:57:13Z,newsapi
Yahoo Entertainment,"Asia markets waver, Nvidia drops after earnings beat",https://finance.yahoo.com/news/asia-markets-waver-nvidia-drops-015710793.html,2025-08-28T01:57:10Z,newsapi
Mypeoplesreview.com,Nepal-China relations are based on historical friendship and mutual trust: J.N. Khanal,https://mypeoplesreview.com/2025/08/28/nepal-china-relations-are-based-on-historical-friendship-and-mutual-trust-j-n-khanal/,2025-08-28T01:56:50Z,newsapi
Biztoc.com,Nvidia Waiting for White House to Codify 15% Commission Plan,https://biztoc.com/x/131bf2ae0aa3e476,2025-08-28T01:56:23Z,newsapi
Biztoc.com,"HK Official Skips Crypto Event to Avoid Eric Trump, SCMP Says",https://biztoc.com/x/ba1cc4297c0db21a,2025-08-28T01:56:17Z,newsapi
Memeorandum.com,"""Unable to serve"": CDC vaccine chief slams Kennedy in resignation post (Rebecca Falconer/Axios)",https://www.memeorandum.com/250827/p155,2025-08-28T01:55:01Z,newsapi
Nintendo Life,Nintendo Alarmo Is Getting A Kirby-Themed Update,https://www.nintendolife.com/news/2025/08/nintendo-alarmo-is-getting-a-kirby-themed-update,2025-08-28T01:55:00Z,newsapi
Opensourcesecurity.io,Open Source is one person,https://opensourcesecurity.io/2025/08-oss-one-person/,2025-08-28T01:54:59Z,newsapi
Slashdot.org,IAEA chief says Iran’s cooperation with inspectors is a ‘work in progress’ as sanctions loom - AP News,https://slashdot.org/firehose.pl?op=view&amp;id=178900510,2025-08-28T01:52:49Z,newsapi
Bloomberg,Some like it ... how it is: The battle to save Marilyn Monroe’s former LA home from wrecking ball,https://www.bloomberg.com/news/articles/2025-08-27/marilyn-monroe-s-home-faces-demolition-in-battle-over-landmarks?embedded-checkout=true,2025-08-28T01:52:42Z,newsapi
Israelnationalnews.com,MK Rothman to Arutz Sheva: Israel’s response to international pressure - Apply sovereignty,https://www.israelnationalnews.com/news/413994,2025-08-28T01:52:09Z,newsapi
Slashdot.org,Two more people dead after eating Louisiana oysters infected with flesh-eating bacteria - WBRZ,https://slashdot.org/firehose.pl?op=view&amp;id=178900490,2025-08-28T01:52:07Z,newsapi
Rolling Stone,"RFK Jr. Sends CDC Spiraling, Leading to Wave of Resignations",http://www.rollingstone.com/politics/politics-news/rfk-jr-cdc-director-susan-monarez-resignations-1235417082/,2025-08-28T01:51:23Z,newsapi
The Daily Caller,‘Why Adopt The Policy Of The Losers?’ Steve Moore Says Copying Europe’s Industrial Policy Is ‘A Terrible Idea’,https://dailycaller.com/2025/08/27/steve-moore-europe-industrial-policy-terrible-idea/,2025-08-28T01:50:23Z,newsapi
The Verge,Microsoft fires two employee protesters who occupied its president’s office,https://www.theverge.com/news/767251/microsoft-fires-two-employees-building-34-brad-smith-office-protest,2025-08-28T01:48:10Z,newsapi
Nep123.com, Last Chance!  Hathway Investment Dividend Deadline TODAY! How Much Are You Getting? ,https://nep123.com/last-chance-hathway-investment-dividend-deadline-today-how-much-are-you-getting/,2025-08-28T01:48:00Z,newsapi
Freerepublic.com,Os Guinness On the Threat of Radical Marxism,https://freerepublic.com/focus/f-news/4337174/posts,2025-08-28T01:47:21Z,newsapi
Freerepublic.com,Garret O’Boyle Receives Massive Settlement From the Trump Administration’s DOJ After the Biden FBI Tried to “Crush” Him,https://freerepublic.com/focus/f-news/4337173/posts,2025-08-28T01:47:09Z,newsapi
Substack.com,CDC officials’ resignation emails,https://insidemedicine.substack.com/p/breaking-news-read-three-top-cdc,2025-08-28T01:47:03Z,newsapi
Billboard,Selena Gomez Reacts to Taylor Swift & Travis Kelce Engagement,http://www.billboard.com/music/pop/selena-gomez-reacts-taylor-swift-travis-kelce-engagement-1236053490/,2025-08-28T01:46:00Z,newsapi
Al Jazeera English,"Russia-Ukraine war: List of key events, day 1,281",https://www.aljazeera.com/news/2025/8/28/russia-ukraine-war-list-of-key-events-day-1281,2025-08-28T01:45:02Z,newsapi
Crikey,"Trump’s firing line, #auspol’s Swift engagement farming, and bootleg Wiggles mascots",http://www.crikey.com.au/2025/08/28/crikey-tips-taylor-swift-anthony-albanese-donald-trump-wiggles/,2025-08-28T01:44:29Z,newsapi
